notebook,zone,archived,cell_index,section,title,xlabel,ylabel,recipe,gallery_category,gallery_chart,has_fit,has_log_axis,is_grid,color_by_third_var,rendered_png_outputs
research/ftir_hips_chem/hips_offset_narrative.ipynb,research/ftir_hips_chem,False,19,"5. Check batch boundaries, shipment boundaries, and sparse filter comments",Addis filtered sample tau by FTIR batch,FTIRBatchId,HIPS tau,boxplot,distribution,Boxplot,False,False,False,False,1
research/ftir_hips_chem/hips_offset_narrative.ipynb,research/ftir_hips_chem,False,21,Interpretation,Transmittance relative to blank baseline,T1 sample / T1 blank mean,Filter count,hist,distribution,Histogram,False,False,False,False,1
research/ftir_hips_chem/hips_offset_narrative.ipynb,research/ftir_hips_chem,False,23,Interpretation,τ vs PM2.5 mass (Addis)\nLoading drives optical depth  R²=0.75,PM2.5 gravimetric mass (µg/m³),HIPS τ_abs,bar+plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/ftir_hips_chem/hips_offset_narrative.ipynb,research/ftir_hips_chem,False,35,Why this produces BOTH symptoms simultaneously,White-style raw HIPS calibration space\nStored blank-regression lines: T = a0 + a1 R,Raw HIPS sphere signal R1,Raw HIPS plate signal T1,plot+scatter,correlation,Scatterplot,True,False,True,False,2
research/ftir_hips_chem/improve_high_fabs_comparison.ipynb,research/ftir_hips_chem,False,20,Figures,IMPROVE samples comparable to ETAD by EC surface loading,IMPROVE ECf (ug/m3),IMPROVE fAbs (Mm^-1),hexbin+hist+plot+scatter,correlation,2D Density,True,True,False,True,3
research/ftir_hips_chem/improve_high_fabs_comparison.ipynb,research/ftir_hips_chem,False,21,Figures,EC surface loading comparison,,EC loading (ug/cm2),boxplot,distribution,Boxplot,False,False,False,False,1
research/ftir_hips_chem/multisite_diurnal_wavelength_analysis.ipynb,research/ftir_hips_chem,False,3,1. Data Loading & Helper Functions,{site_name} — Absolute BC,Hour of Day,BC (µg/m³),fill_between+plot,evolution,Area chart,False,False,False,False,0
research/ftir_hips_chem/multisite_diurnal_wavelength_analysis.ipynb,research/ftir_hips_chem,False,16,7. Seasonal Breakdown — Diurnal Wavelength by Season (Per Site),"{season}\n(n={n_pts:,})",Hour,BC (µg/m³),plot,evolution,Timeseries,False,False,True,False,0
research/ftir_hips_chem/multisite_diurnal_wavelength_analysis.ipynb,research/ftir_hips_chem,False,17,7. Seasonal Breakdown — Diurnal Wavelength by Season (Per Site),{site} — {title},Hour of Day,AAE,plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/multisite_diurnal_wavelength_analysis.ipynb,research/ftir_hips_chem,False,19,8. Cross-Site Comparison — Key Diagnostic,UV/IR Ratio — All Sites,Hour of Day,UV/IR Ratio,plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/multisite_diurnal_wavelength_analysis.ipynb,research/ftir_hips_chem,False,20,8. Cross-Site Comparison — Key Diagnostic,Green/IR Ratio — All Sites\n(Addis shows offset green; do other sites?),Hour of Day,Green/IR Ratio,plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/multisite_diurnal_wavelength_analysis.ipynb,research/ftir_hips_chem,False,22,9. Representative Day Fingerprints,{site} — {label}\n{day},Hour,BC (µg/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/multisite_diurnal_wavelength_analysis.ipynb,research/ftir_hips_chem,False,24,10. Wavelength × Hour Heatmaps & Summary Table,{site},Hour of Day,,imshow,correlation,Heatmap,False,False,True,True,0
research/ftir_hips_chem/notebooks/archive/scratch/Example.ipynb,research/ftir_hips_chem,True,10,5. Time Series Plot 1: FTIR EC Concentration,,Sample Date,{param_name} ({data[,fill_between+plot,evolution,Area chart,False,False,False,False,1
research/ftir_hips_chem/notebooks/archive/scratch/Example.ipynb,research/ftir_hips_chem,True,16,8. Combined Overview Plot,{SITE_CODE} Site - Multi-Parameter Time Series Overview,Sample Date,{param_name}\\n({data[,plot,evolution,Timeseries,False,False,False,False,1
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,9,1. Time Series: Black Carbon Concentrations,,Date,{wavelength} BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,5
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,11,2. Multi-Wavelength BC Comparison,,Date,BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,5
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,13,3. BC Distribution (Box Plots),IR BC Distribution - All Sites,,IR BC (ng/m³),boxplot,distribution,Boxplot,False,False,False,False,5
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,15,4. Data Completeness Analysis,,Date,Data Completeness (%),plot+scatter,correlation,Connected Scatter,False,False,False,False,5
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,17,5. Filter vs Aethalometer Comparison,Aethalometer BC vs Filter EC - All Sites,Date,Concentration (ng/m³),plot,evolution,Timeseries,False,False,False,False,5
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,19,6. Scatter: Aethalometer vs Filter EC Correlation,Aethalometer BC vs Filter EC - All Sites (EC ≥ 0.5 µg/m³),Aethalometer IR BC (ng/m³),Filter EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,5
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,21,7. Summary Statistics Table,Flow1 and Flow2 Over Time - All Sites,Date,Flow (mL/min),plot,evolution,Timeseries,False,False,True,False,5
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,23,8. Flow Ratio Analysis (Flow1/Flow2),,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,28,Outlier Handling,{site_name}: {comp[,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,31,8. Flow Ratio Analysis (Flow1/Flow2),{period.replace(,Aethalometer IR BC (ng/m³),FTIR EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,14
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,32,8. Flow Ratio Analysis (Flow1/Flow2),Before: All Data,Aethalometer IR BC (ng/m³),FTIR EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,6
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,35,8. Flow Ratio Analysis (Flow1/Flow2),"{site_name}: All Data\n
(Red X = Excluded by Registry)",Aethalometer BC (ng/m³),FTIR EC (ng/m³),plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/notebooks/archive/scratch/Multi_Site_Analysis_copy.ipynb,research/ftir_hips_chem,True,37,8. Flow Ratio Analysis (Flow1/Flow2),Threshold: ≤{threshold}% Smooth-Raw Difference,Aethalometer BC (ng/m³),FTIR EC (ng/m³),fill_between+hist+plot+scatter,correlation,Bubble,True,False,True,True,12
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,9,1. Time Series: Black Carbon Concentrations,,Date,{wavelength} BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,11,2. Multi-Wavelength BC Comparison,,Date,BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,13,3. BC Distribution (Box Plots),IR BC Distribution - All Sites,,IR BC (ng/m³),boxplot,distribution,Boxplot,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,15,4. Data Completeness Analysis,,Date,Data Completeness (%),plot+scatter,correlation,Connected Scatter,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,17,5. Filter vs Aethalometer Comparison,Aethalometer BC vs Filter EC - All Sites,Date,Concentration (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,19,6. Scatter: Aethalometer vs Filter EC Correlation,Aethalometer BC vs Filter EC - All Sites (EC ≥ 0.5 µg/m³),Aethalometer IR BC (ng/m³),Filter EC (ng/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,23,8. Flow 1 vs Flow 2 Analysis,,Date,BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,24,8. Flow 1 vs Flow 2 Analysis,Spot 1/Spot 2 BC Ratio Over Time - All Sites,Date,Spot 1 / Spot 2 BC Ratio,plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,25,8. Flow 1 vs Flow 2 Analysis,Spot 1/Spot 2 BC Ratio Over Time - {site_name},Date,Spot 1 / Spot 2 Ratio,plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,27,9. Custom Visualization Area,Flow 1/Flow 2 Ratio Over Time - {site_name},Date,Flow 1 / Flow 2 Ratio,plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,28,9. Custom Visualization Area,,Date,BC (ng/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/notebooks/archive/scratch/Test_1.ipynb,research/ftir_hips_chem,True,29,9. Custom Visualization Area,Temperature vs BC - {site_name},Temperature (°C),IR BC (ng/m³),scatter,correlation,Bubble,False,False,False,True,0
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,11,Task 1: Iron/EC Ratio - Combined Site Analysis,Distribution of Iron/EC Ratio - All Sites,Iron/EC Ratio,Count,hist+plot,distribution,Histogram,False,False,False,False,1
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,13,"1.1 Combined Plot: Aethalometer vs FTIR EC, Colored by Iron/EC Ratio",,,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,16,"1.2 Threshold Analysis: Test Iron/EC Ratio Cutoffs (50, 100, 200)",LOW Iron/EC (≤{threshold})\nn={len(low_ratio)},Iron/EC Ratio,Residual ({ylabel.split(,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,21,1.3 Combined Filter: Iron/EC > 200 AND Aeth BC > 7.5 µg/m³,LOW Iron/EC (≤{threshold})\nn={len(low_ratio)},Aethalometer IR BCc (µg/m³),FTIR EC (µg/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,2
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,23,1.4 Iron/EC Ratio Coloring (Continuous Gradient),LOW Iron/EC (≤{threshold})\nn={len(low_ratio)},Aethalometer IR BCc (µg/m³),FTIR EC (µg/m³),plot+scatter,correlation,Bubble,True,False,False,True,2
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,24,1.4 Iron/EC Ratio Coloring (Continuous Gradient),{site_name},Aethalometer IR BCc (µg/m³),FTIR EC (µg/m³),plot+scatter,correlation,Bubble,True,False,True,True,1
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,32,Data Availability Summary,{site_name}: {label},,,plot+scatter,correlation,Bubble,True,False,False,True,0
research/ftir_hips_chem/primary_tasks_notebook.ipynb,research/ftir_hips_chem,False,40,Task 4: Summary Tables,Summary: All Comparisons - All Sites,,,plot+scatter,correlation,Bubble,True,False,False,True,1
research/ftir_hips_chem/results_summary.ipynb,research/ftir_hips_chem,False,1,Results Summary — Presentation Figures,,,,imshow,correlation,Heatmap,False,False,False,False,0
research/ftir_hips_chem/smoothing_comparison.ipynb,research/ftir_hips_chem,False,5,2. Time Series Comparison: Raw vs Instrument-Smoothed vs Rolling Median,{site_name} — {wl} BCc ({WAVELENGTHS[wl][,Time,BC (µg/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/smoothing_comparison.ipynb,research/ftir_hips_chem,False,9,4. Scatter Plots: Rolling Median (best window) vs Instrument-Smoothed,{site} — {wl}\nr={row[,Instrument smoothed (µg/m³),{w}-min rolling median (µg/m³),plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/smoothing_comparison.ipynb,research/ftir_hips_chem,False,11,5. Impact on Diurnal Results: Raw vs Instrument-Smoothed vs Rolling Median,{site} — {wl} BCc ({WAVELENGTHS[wl][,Hour of Day,BC (µg/m³),fill_between+plot,evolution,Area chart,False,False,False,False,0
research/ftir_hips_chem/smoothing_comparison.ipynb,research/ftir_hips_chem,False,13,6. Noise Reduction: IQR Width Comparison,{site} — {wl} IQR Width,Hour of Day,IQR (µg/m³),plot,evolution,Timeseries,False,False,False,False,0
research/ftir_hips_chem/source_apportionment_regression.ipynb,research/ftir_hips_chem,False,8,Task 1: Primary Regression Plots (HIPS vs EC),,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/source_apportionment_regression.ipynb,research/ftir_hips_chem,False,10,Task 2: Source-Separated Regression Plots,{y_label} vs {x_label} — By Dominant Source,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/source_apportionment_regression.ipynb,research/ftir_hips_chem,False,12,Task 3: Threshold-Filtered Regressions,All Data,,,plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/ftir_hips_chem/source_apportionment_regression.ipynb,research/ftir_hips_chem,False,16,Task 5: Source Contribution Bar Charts,Daily Source Contributions (OM Fraction),Date,Source Fraction,bar+pie+scatter,correlation,Scatterplot,False,False,True,False,0
research/ftir_hips_chem/threshold_by_source_analysis.ipynb,research/ftir_hips_chem,False,11,Core Plotting Function,{thresh_label}\n({method_name}),,,plot+scatter,correlation,Scatterplot,True,False,True,False,0
research/ftir_hips_chem/threshold_by_source_analysis.ipynb,research/ftir_hips_chem,False,21,R² Trend Visualization,"R\u00b2 vs Dominance Threshold — By Source & Method\n(solid = GF, dashed = K_F)",Dominance Threshold,R\u00b2,plot,evolution,Line chart,False,False,False,False,0
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,8,Fabs (1/Mm) vs FTIR EC concentration (µg/m³),{SITE_LABELS[site]},EC concentration (µg/m³),HIPS Fabs (1/Mm),plot+scatter,correlation,Scatterplot,True,False,True,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,10,Fabs (1/Mm) vs FTIR EC mass on filter (µg),{SITE_LABELS[site]},FTIR EC mass on filter (µg),HIPS Fabs (1/Mm),plot+scatter,correlation,Scatterplot,True,False,True,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,12,Fabs (1/Mm) vs Aethalometer IR BCc (µg/m³),{SITE_LABELS[site]},Aethalometer IR BCc (µg/m³),HIPS Fabs (1/Mm),plot+scatter,correlation,Scatterplot,True,False,True,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,14,FTIR EC vs Aethalometer IR BCc (µg/m³),{SITE_LABELS[site]},Aethalometer IR BCc (µg/m³),FTIR EC concentration (µg/m³),plot+scatter,correlation,Scatterplot,True,False,True,False,0
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,16,FTIR EC vs Aethalometer IR BCc - colored by Fe/EC ratio,{SITE_LABELS[site]},Aethalometer IR BCc (µg/m³),FTIR EC concentration (µg/m³),plot+scatter,correlation,Bubble,True,False,True,True,0
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,18,Slide 6 - Iron (Fe and Fe/EC ranges),Fe vs Fabs,Fe (µg/m³),HIPS Fabs (1/Mm),scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,19,Slide 6 - Iron (Fe and Fe/EC ranges),Fe/EC ratio by site,,Fe / EC,boxplot,distribution,Boxplot,False,False,False,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,21,Slide 7 - Seasonality + checklist,Seasonality of HIPS Fabs by site,,HIPS Fabs (1/Mm),boxplot,distribution,Boxplot,False,False,False,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,23,Slide 8 - Four SPARTAN sites overlaid on IMPROVE background (EC mass on filter),Four SPARTAN sites vs IMPROVE - EC mass on filter,EC mass on filter (µg),HIPS Fabs (1/Mm),scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,25,"Slide 9 - Four separate plots, 5-95 percentile shading on both axes",Per-site view with 5-95 percentile shading on both axes,EC mass on filter (µg),HIPS Fabs (1/Mm),scatter,correlation,Scatterplot,False,False,True,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,28,Slide 10 - SPARTAN HIPS in White-style calibration space,White-style raw HIPS calibration space\nT = a0 + a1·R,Raw HIPS sphere signal R1,Raw HIPS plate signal T1,plot+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,29,Slide 10 - SPARTAN HIPS in White-style calibration space,Scaled HIPS coordinates — blanks sit on t + r = 1; loaded filters fall below,Scaled sphere signal r,Scaled plate signal t,plot+scatter,correlation,Scatterplot,False,False,False,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,30,Slide 10 - SPARTAN HIPS in White-style calibration space,Per site: where each filter sits relative to its row/lot calibration line,Raw HIPS sphere signal R1,Raw HIPS plate signal T1,plot+scatter,correlation,Scatterplot,False,False,True,False,1
research/ftir_hips_chem/warren_meeting_slides.ipynb,research/ftir_hips_chem,False,31,Slide 10 - SPARTAN HIPS in White-style calibration space,All four sites on shared axes — Addis sits at lower T than the others,Raw HIPS sphere signal R1,Raw HIPS plate signal T1,plot+scatter,correlation,Scatterplot,False,False,False,False,1
research/improve_hips_offset/anne_spartan_improve_ec_mass_fabs.ipynb,research/improve_hips_offset,False,8,3. Build-up plot: all IMPROVE plus the four SPARTAN sites,EC mass on filter vs FABS: SPARTAN sites against the full IMPROVE network,EC mass on filter (ug),FABS / HIPS fAbs (Mm$^{-1}$),plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/improve_hips_offset/anne_spartan_improve_ec_mass_fabs.ipynb,research/improve_hips_offset,False,10,4. Per-site overlap panels with 5th-95th percentile bands,SPARTAN site ranges in full IMPROVE EC-mass/FABS space,EC mass on filter (ug),FABS / HIPS fAbs (Mm$^{-1}$),scatter,correlation,Scatterplot,False,False,True,False,1
research/improve_hips_offset/anne_spartan_improve_ec_mass_fabs.ipynb,research/improve_hips_offset,False,12,5. Site-specific fits: does JPL/Pasadena land on the IMPROVE line?,Origin-fit slopes in EC-mass/FABS space,EC mass on filter (ug),FABS / HIPS fAbs (Mm$^{-1}$),plot+scatter,correlation,Scatterplot,True,False,False,False,1
research/improve_hips_offset/anne_spartan_improve_ec_mass_fabs.ipynb,research/improve_hips_offset,False,15,7. SPARTAN-only R/T diagnostic plots,SPARTAN R/T space: samples vs field blanks,HIPS R1,HIPS T1,scatter,correlation,Scatterplot,False,False,True,False,1
research/improve_hips_offset/etad_vs_improve_ec_matched_comparisons.ipynb,research/improve_hips_offset,False,9,3. Distribution Comparisons,ETAD vs IMPROVE rows matched on EC mass estimate or EC concentration,,Density,hist,distribution,Histogram,False,False,True,False,1
research/improve_hips_offset/etad_vs_improve_ec_matched_comparisons.ipynb,research/improve_hips_offset,False,11,4. fAbs vs EC: Do EC-Matched IMPROVE Rows Follow ETAD?,fAbs vs {xlabel},,fAbs (Mm-1),scatter,correlation,Scatterplot,False,False,False,False,1
research/improve_hips_offset/etad_vs_improve_ec_matched_comparisons.ipynb,research/improve_hips_offset,False,13,5. Regression and MAC-Style Slopes,MAC-style origin slopes: ETAD vs EC-matched IMPROVE rows,Origin slope fAbs / EC concentration,,barh,ranking,Barplot,True,False,False,False,1
research/improve_hips_offset/etad_vs_improve_ec_matched_comparisons.ipynb,research/improve_hips_offset,False,15,6. Which IMPROVE Sites Contribute the EC-Matched Rows?,Top IMPROVE sites contributing EC-matched rows,Rows,,barh,ranking,Barplot,False,False,False,False,1
research/improve_hips_offset/etad_vs_improve_ec_matched_comparisons.ipynb,research/improve_hips_offset,False,17,7. Date Context,Year distribution for IMPROVE EC-matched rows,Year,Rows,bar,ranking,Barplot,False,False,False,False,1
research/improve_hips_offset/improve_addis_analog_audit.ipynb,research/improve_hips_offset,False,5,1. Rebuild the Addis/ETAD reference regime from SPARTAN source data,SPARTAN reference: HIPS BC vs FTIR EC,FTIR EC (ug/m3),HIPS BC = HIPS_Fabs / MAC (ug/m3),plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/improve_hips_offset/improve_addis_analog_audit.ipynb,research/improve_hips_offset,False,15,4. Addis/ETAD comparability in IMPROVE,IMPROVE analog-group sizes,Rows (log scale),IMPROVE fAbs (Mm-1),hexbin+plot+scatter,correlation,2D Density,False,True,False,True,0
research/improve_hips_offset/improve_addis_analog_audit.ipynb,research/improve_hips_offset,False,19,5. Smoke/event screen,Smoke-like candidates by context,Score >= 8 rows,Rows,bar+barh+imshow,correlation,Heatmap,False,False,False,True,0
research/improve_hips_offset/improve_addis_analog_audit.ipynb,research/improve_hips_offset,False,23,6. RT optical-regime and saturation audit,RT geometry proxy,RefM_635,TransM_635,boxplot+hexbin+scatter,correlation,2D Density,False,True,False,True,0
research/improve_hips_offset/improve_addis_analog_audit.ipynb,research/improve_hips_offset,False,26,7. Regression sensitivity: does IMPROVE show an Addis-like floor?,IMPROVE regression sensitivity,,fAbs per EC slope / MAC proxy,plot,evolution,Timeseries,True,False,False,False,0
research/improve_hips_offset/improve_fed_rt_proxy_figure2.ipynb,research/improve_hips_offset,False,8,Figure-2-Style IMPROVE FED RT Proxy Plots,IMPROVE FED {pair_label} RT proxy: Figure-2-style view\nnot raw registered HIPS R/T,{rcol} (FED ratio),{tcol} (FED ratio),scatter,correlation,Bubble,False,False,False,True,0
research/improve_hips_offset/improve_fed_rt_proxy_figure2.ipynb,research/improve_hips_offset,False,12,SPARTAN Raw R/T Analog,SPARTAN raw R/T analog to Warren Figure 2,SPARTAN HIPS_R1,SPARTAN HIPS_T1,plot+scatter,correlation,Scatterplot,True,False,True,False,0
research/improve_hips_offset/improve_first_order_loading_range_analysis.ipynb,research/improve_hips_offset,False,8,Stable-Period Baseline Before Screening,IMPROVE FED availability by year,Year,Rows,bar,ranking,Barplot,False,False,False,False,0
research/improve_hips_offset/improve_first_order_loading_range_analysis.ipynb,research/improve_hips_offset,False,9,Stable-Period Baseline Before Screening,Post-2003 IMPROVE baseline distributions before ETAD screening,,Rows (log),hist,distribution,Histogram,False,True,False,False,0
research/improve_hips_offset/improve_first_order_loading_range_analysis.ipynb,research/improve_hips_offset,False,12,Sequential ETAD/Addis Comparability Screens,Sequential IMPROVE screens toward ETAD/Addis-comparable filters,Retained rows (log scale),,barh,ranking,Barplot,False,True,False,False,0
research/improve_hips_offset/improve_first_order_loading_range_analysis.ipynb,research/improve_hips_offset,False,15,Where Are the Comparable Filters?,fAbs vs EC mass loading,EC mass on filter (ug),fAbs (Mm$^{-1}$),scatter,correlation,Scatterplot,False,False,False,False,0
research/improve_hips_offset/improve_first_order_loading_range_analysis.ipynb,research/improve_hips_offset,False,18,fAbs vs EC Behavior in Bounded Groups,{title}\nn={fit[,ECf (ug/m3),fAbs (Mm$^{-1}$),plot+scatter,correlation,Scatterplot,True,False,False,False,0
research/improve_hips_offset/improve_first_order_loading_range_analysis.ipynb,research/improve_hips_offset,False,19,fAbs vs EC Behavior in Bounded Groups,Bounded-group fAbs vs EC fits,,,barh,ranking,Barplot,True,False,False,False,0
research/improve_hips_offset/improve_first_order_loading_range_analysis.ipynb,research/improve_hips_offset,False,22,RT and Blank-Line Caveats,"FED RT proxy space, not a blank-line recalculation",Initial Trans/Ref proxy,Minimum Trans/Ref proxy,scatter,correlation,Bubble,False,False,False,True,0
research/improve_hips_offset/improve_hips_offset_narrative.ipynb,research/improve_hips_offset,False,12,4. Characteristic-based smoke / wildfire-likely screen,Characteristic screen: smoke-like IMPROVE candidates with lowered fAbs threshold (zoomed view),IMPROVE ECf (ug/m3),IMPROVE fAbs (Mm^-1),hexbin+plot+scatter,correlation,2D Density,False,False,False,True,1
research/improve_hips_offset/improve_hips_offset_narrative.ipynb,research/improve_hips_offset,False,15,5. fAbs threshold sweep and interactive slider,fAbs threshold sweep with {SWEEP_MOVING_AVG_WINDOW}-point moving average,fAbs cutoff: keep rows with fAbs >= threshold (Mm^-1),,plot,evolution,Line chart,True,False,True,False,1
research/improve_hips_offset/improve_hips_offset_narrative.ipynb,research/improve_hips_offset,False,16,5. fAbs threshold sweep and interactive slider,{screen_label}\nfAbs >= {threshold:g},IMPROVE ECf (ug/m3),IMPROVE fAbs (Mm^-1),hexbin+plot+scatter,correlation,2D Density,True,False,True,True,2
research/improve_hips_offset/improve_hips_offset_narrative.ipynb,research/improve_hips_offset,False,19,6. Regression comparison after ETAD-style filtering,IMPROVE samples comparable to ETAD by EC surface loading,IMPROVE ECf (ug/m3),IMPROVE fAbs (Mm^-1),hexbin+plot+scatter,correlation,2D Density,True,False,False,True,1
research/improve_hips_offset/improve_hips_offset_narrative.ipynb,research/improve_hips_offset,False,21,7. IMPROVE optical-regime diagnostics from RT fields,RT geometry proxy for ETAD-loading-matched IMPROVE samples,IMPROVE RefM_635 (minimum reflectance ratio),IMPROVE TransM_635 (minimum transmittance ratio),hexbin+scatter,correlation,2D Density,False,False,False,True,1
research/improve_hips_offset/improve_hips_offset_narrative.ipynb,research/improve_hips_offset,False,23,8. IMPROVE T-vs-R initial-line diagnostic,IMPROVE RT analog: loaded TransM falls below initial clean-filter line,IMPROVE Ref_635,IMPROVE Trans_635,hexbin+plot+scatter,correlation,2D Density,True,False,False,True,1
research/improve_hips_offset/improve_smoke_event_qc.ipynb,research/improve_hips_offset,False,5,2. Data Inventory,IMPROVE row coverage by year,Year,Rows,plot,evolution,Timeseries,False,False,False,False,1
research/improve_hips_offset/improve_smoke_event_qc.ipynb,research/improve_hips_offset,False,9,4. QC Flag Layer,Non-destructive QC flag counts,Rows flagged true,,barh,ranking,Barplot,False,False,False,False,1
research/improve_hips_offset/improve_smoke_event_qc.ipynb,research/improve_hips_offset,False,12,5. ETAD/Addis Comparability,IMPROVE fAbs vs EC with Addis/ETAD-comparable overlays,IMPROVE ECf (ug/m3),IMPROVE fAbs (Mm^-1),hexbin+plot+scatter,correlation,2D Density,False,False,False,True,1
